ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ISO 3166-1 alpha-3
3,Albania,334,Sarande,4061,Aliko,ALB
3,Albania,334,Sarande,4062,Dhiver,ALB
3,Albania,334,Sarande,4063,Konispol,ALB
3,Albania,334,Sarande,4064,Ksamil,ALB
3,Albania,334,Sarande,4065,Administrative unit not available,ALB
3,Albania,334,Sarande,4066,Livadhja,ALB
3,Albania,334,Sarande,4067,Lukove,ALB
3,Albania,334,Sarande,4068,Markat,ALB
3,Albania,334,Sarande,4069,Sarande,ALB
3,Albania,334,Sarande,4070,Xare,ALB
3,Albania,335,Shkoder,4071,Ana E Malit,ALB
3,Albania,335,Shkoder,4072,Barbullush,ALB
3,Albania,335,Shkoder,4073,Berdice,ALB
3,Albania,335,Shkoder,4074,Bushat,ALB
3,Albania,335,Shkoder,4075,Dajc,ALB
3,Albania,335,Shkoder,4076,Guri I Zi,ALB
3,Albania,335,Shkoder,4077,Hajmel,ALB
3,Albania,335,Shkoder,4078,Postribe,ALB
3,Albania,335,Shkoder,4079,Pult,ALB
3,Albania,335,Shkoder,4080,Rrethinat,ALB
3,Albania,335,Shkoder,4081,Shale,ALB
3,Albania,335,Shkoder,4082,Shkoder,ALB
3,Albania,335,Shkoder,4083,Shllak,ALB
3,Albania,335,Shkoder,4084,Shosh,ALB
3,Albania,335,Shkoder,4085,Temal,ALB
3,Albania,335,Shkoder,4086,Vau Dejes,ALB
3,Albania,335,Shkoder,4087,Velipoje,ALB
3,Albania,335,Shkoder,4088,Vig Mnelle,ALB
3,Albania,336,Skrapar,4089,Bogove,ALB
3,Albania,336,Skrapar,4090,Cepan,ALB
3,Albania,336,Skrapar,4091,Corovode,ALB
3,Albania,336,Skrapar,4092,Gjerbes,ALB
3,Albania,336,Skrapar,4093,Leshnje,ALB
3,Albania,336,Skrapar,4094,Poli�an,ALB
3,Albania,336,Skrapar,4095,Potom,ALB
3,Albania,336,Skrapar,4096,Qender,ALB
3,Albania,336,Skrapar,4097,Vendreshe,ALB
3,Albania,336,Skrapar,4098,Zhepe,ALB
3,Albania,337,Tepelene,4099,Buz,ALB
3,Albania,337,Tepelene,4100,Fshat Memaliaj,ALB
3,Albania,337,Tepelene,4101,Krahes,ALB
3,Albania,337,Tepelene,4102,Kurvelesh,ALB
3,Albania,337,Tepelene,4103,Lopes,ALB
3,Albania,337,Tepelene,4104,Luftinje,ALB
3,Albania,337,Tepelene,4105,Memaliaj,ALB
3,Albania,337,Tepelene,4106,Qender,ALB
3,Albania,337,Tepelene,4107,Qesarat,ALB
3,Albania,337,Tepelene,4108,Tepelene,ALB
3,Albania,338,Tirane,4109,Baldushk,ALB
3,Albania,338,Tirane,4110,Berxulle,ALB
3,Albania,338,Tirane,4111,Berzhite,ALB
3,Albania,338,Tirane,4112,Dajt,ALB
3,Albania,338,Tirane,4113,Fark,ALB
3,Albania,338,Tirane,4114,Kamez,ALB
3,Albania,338,Tirane,4115,Kashar,ALB
3,Albania,338,Tirane,4116,Krrabe,ALB
3,Albania,338,Tirane,4117,Ndroq,ALB
3,Albania,338,Tirane,4118,Paskuqan,ALB
3,Albania,338,Tirane,4119,Petrele,ALB
3,Albania,338,Tirane,4120,Peze,ALB
3,Albania,338,Tirane,4121,Preze,ALB
3,Albania,338,Tirane,4122,Shengjergj,ALB
3,Albania,338,Tirane,4123,Tirane,ALB
3,Albania,338,Tirane,4124,Vaqarr,ALB
3,Albania,338,Tirane,4125,Vore,ALB
3,Albania,338,Tirane,4126,Zall Herr,ALB
3,Albania,338,Tirane,4127,Zallbastar,ALB
3,Albania,339,Tropoje,4128,B.curri,ALB
3,Albania,339,Tropoje,4129,Bujan,ALB
3,Albania,339,Tropoje,4130,Bytyc,ALB
3,Albania,339,Tropoje,4131,Fierze,ALB
3,Albania,339,Tropoje,4132,Lekbibaj,ALB
3,Albania,339,Tropoje,4133,Llugaj,ALB
3,Albania,339,Tropoje,4134,Margegaj,ALB
3,Albania,339,Tropoje,4135,Tropoje Fshat,ALB
3,Albania,340,Vlore,4136,Armen,ALB
3,Albania,340,Vlore,4137,Brataj,ALB
3,Albania,340,Vlore,4138,Himare,ALB
3,Albania,340,Vlore,4139,Hore Vranisht,ALB
3,Albania,340,Vlore,4140,Kote,ALB
3,Albania,340,Vlore,4141,Novosele,ALB
3,Albania,340,Vlore,4142,Orikum,ALB
3,Albania,340,Vlore,4143,Qender,ALB
3,Albania,340,Vlore,4144,Selenice,ALB
3,Albania,340,Vlore,4145,Sevaster,ALB
3,Albania,340,Vlore,4146,Shushice,ALB
3,Albania,340,Vlore,4147,Vllahine,ALB
3,Albania,340,Vlore,4148,Vlore,ALB
4,Algeria,341,Adrar,37631,Adrar,DZA
4,Algeria,341,Adrar,37632,Akabili,DZA
4,Algeria,341,Adrar,37633,Aougrout,DZA
4,Algeria,341,Adrar,37634,Aoulef,DZA
4,Algeria,341,Adrar,37635,Bordj Badji Mokhtar,DZA
4,Algeria,341,Adrar,37636,Bouda,DZA
4,Algeria,341,Adrar,37637,Deldoul,DZA
4,Algeria,341,Adrar,37638,Fenoughil,DZA
4,Algeria,341,Adrar,37639,Gharouine,DZA
4,Algeria,341,Adrar,37640,Inzegmir,DZA
4,Algeria,341,Adrar,37641,Ksar Kaddour,DZA
4,Algeria,341,Adrar,37642,Metarfa,DZA
4,Algeria,341,Adrar,37643,Ouled Ahmed Timi,DZA
4,Algeria,341,Adrar,37644,Ouled Aissa,DZA
4,Algeria,341,Adrar,37645,Ouled Said,DZA
4,Algeria,341,Adrar,37646,Reggane,DZA
4,Algeria,341,Adrar,37647,Sali,DZA
4,Algeria,341,Adrar,37648,Sebaa,DZA
4,Algeria,341,Adrar,37649,Talmine,DZA
4,Algeria,341,Adrar,37650,Tamentit,DZA
4,Algeria,341,Adrar,37651,Tamest,DZA
4,Algeria,341,Adrar,37652,Timiaouine,DZA
4,Algeria,341,Adrar,37653,Timimoun,DZA
4,Algeria,341,Adrar,37654,Timokten,DZA
4,Algeria,341,Adrar,37655,Tinerkouk,DZA
4,Algeria,341,Adrar,37656,Tit,DZA
4,Algeria,341,Adrar,37657,Tsabit,DZA
4,Algeria,341,Adrar,37658,Zaouiet Kounta,DZA
4,Algeria,342,Ain-Defla,37659,Ain Benian,DZA
4,Algeria,342,Ain-Defla,37660,Ain Bouyahia,DZA
4,Algeria,342,Ain-Defla,37661,Ain Lechiakh,DZA
4,Algeria,342,Ain-Defla,37662,Ain Soltane,DZA
4,Algeria,342,Ain-Defla,37663,Ain Torki,DZA
4,Algeria,342,Ain-Defla,37664,Ain-Defla,DZA
4,Algeria,342,Ain-Defla,37665,Arib,DZA
4,Algeria,342,Ain-Defla,37666,Barbouche,DZA
4,Algeria,342,Ain-Defla,37667,Bathia,DZA
4,Algeria,342,Ain-Defla,37668,Belaas,DZA
4,Algeria,342,Ain-Defla,37669,Ben Allal,DZA
4,Algeria,342,Ain-Defla,37670,Bir Ouled Khelifa,DZA
4,Algeria,342,Ain-Defla,37671,Bordj Emir Khaled,DZA
4,Algeria,342,Ain-Defla,37672,Boumedfaa,DZA
4,Algeria,342,Ain-Defla,37673,Bourached,DZA
4,Algeria,342,Ain-Defla,37674,Djelida,DZA
4,Algeria,342,Ain-Defla,37675,Djemaa Ouled Cheikh,DZA
4,Algeria,342,Ain-Defla,37676,Djendel,DZA
4,Algeria,342,Ain-Defla,37677,El Abbadia,DZA
4,Algeria,342,Ain-Defla,37678,El Amra,DZA
4,Algeria,342,Ain-Defla,37679,El Attaf,DZA
4,Algeria,342,Ain-Defla,37680,El Hassania,DZA
4,Algeria,342,Ain-Defla,37681,El Hoceinia,DZA
4,Algeria,342,Ain-Defla,37682,El Mayene,DZA
4,Algeria,342,Ain-Defla,37683,Hammam Righa,DZA
4,Algeria,342,Ain-Defla,37684,Khemis Miliana,DZA
4,Algeria,342,Ain-Defla,37685,Mekhatria,DZA
4,Algeria,342,Ain-Defla,37686,Miliana,DZA
4,Algeria,342,Ain-Defla,37687,Oued Chorfa,DZA
4,Algeria,342,Ain-Defla,37688,Oued Djemaa,DZA
4,Algeria,342,Ain-Defla,37689,Rouina,DZA
4,Algeria,342,Ain-Defla,37690,Sidi Lakhdar,DZA
4,Algeria,342,Ain-Defla,37691,Tachta Zegarra,DZA
4,Algeria,342,Ain-Defla,37692,Tarik Ibn Ziad,DZA
4,Algeria,342,Ain-Defla,37693,Tiberkanine,DZA
4,Algeria,342,Ain-Defla,37694,Zeddine,DZA
4,Algeria,343,Ain-Temouchent,37695,Aghlal,DZA
4,Algeria,343,Ain-Temouchent,37696,Ain El Arbaa,DZA
4,Algeria,343,Ain-Temouchent,37697,Ain Kihel,DZA
4,Algeria,343,Ain-Temouchent,37698,Ain Tolba,DZA
4,Algeria,343,Ain-Temouchent,37699,Ain-Temouchent,DZA
4,Algeria,343,Ain-Temouchent,37700,Beni Saf,DZA
4,Algeria,343,Ain-Temouchent,37701,Bouzedjar,DZA
4,Algeria,343,Ain-Temouchent,37702,Chaabet El Ham,DZA
4,Algeria,343,Ain-Temouchent,37703,Chentouf,DZA
4,Algeria,343,Ain-Temouchent,37704,El Amria,DZA
4,Algeria,343,Ain-Temouchent,37705,El Emir Abdelkader,DZA
4,Algeria,343,Ain-Temouchent,37706,El M'Said,DZA
4,Algeria,343,Ain-Temouchent,37707,El Malah,DZA
4,Algeria,343,Ain-Temouchent,37708,Hammam Bouhadjar,DZA
4,Algeria,343,Ain-Temouchent,37709,Hassasna,DZA
4,Algeria,343,Ain-Temouchent,37710,Hassi El Ghella,DZA
4,Algeria,343,Ain-Temouchent,37711,Oued Berkeche,DZA
4,Algeria,343,Ain-Temouchent,37712,Oued Sebbah,DZA
4,Algeria,343,Ain-Temouchent,37713,Ougbellil,DZA
4,Algeria,343,Ain-Temouchent,37714,Ouled Boudjemaa,DZA
4,Algeria,343,Ain-Temouchent,37715,Ouled Kihal,DZA
4,Algeria,343,Ain-Temouchent,37716,Oulhaca Gherraba,DZA
4,Algeria,343,Ain-Temouchent,37717,Sidi Ben Adda,DZA
4,Algeria,343,Ain-Temouchent,37718,Sidi Boumediene,DZA
4,Algeria,343,Ain-Temouchent,37719,Sidi Safi,DZA
4,Algeria,343,Ain-Temouchent,37720,Tadmaya,DZA
4,Algeria,343,Ain-Temouchent,37721,Tamzougha,DZA
4,Algeria,343,Ain-Temouchent,37722,Terga,DZA
4,Algeria,344,Alger,37723,Ain Benian,DZA
4,Algeria,344,Alger,37724,Ain Taya,DZA
4,Algeria,344,Alger,37725,Alger,DZA
4,Algeria,344,Alger,37726,Bab El Oued,DZA
4,Algeria,344,Alger,37727,Baba Hassen,DZA
4,Algeria,344,Alger,37728,Bach Djerrah,DZA
4,Algeria,344,Alger,37729,Bains Romains,DZA
4,Algeria,344,Alger,37730,Baraki,DZA
4,Algeria,344,Alger,37731,Beb Ezzouar,DZA
4,Algeria,344,Alger,37732,Ben Aknoun,DZA
4,Algeria,344,Alger,37733,Beni Messous,DZA
4,Algeria,344,Alger,37734,Bir Khadem,DZA
4,Algeria,344,Alger,37735,Bir Mourad Rais,DZA
4,Algeria,344,Alger,37736,Birtouta,DZA
4,Algeria,344,Alger,37737,Bologhine Ibn Ziri,DZA
4,Algeria,344,Alger,37738,Bordj El Bahri,DZA
4,Algeria,344,Alger,37739,Bordj El Kiffan,DZA
4,Algeria,344,Alger,37740,Bourouba,DZA
4,Algeria,344,Alger,37741,Bouzareah,DZA
4,Algeria,344,Alger,37742,Casbah,DZA
4,Algeria,344,Alger,37743,Cheraga,DZA
4,Algeria,344,Alger,37744,Dar El Beida,DZA
4,Algeria,344,Alger,37745,Dely Brahim,DZA
4,Algeria,344,Alger,37746,Djisr Ksentina,DZA
4,Algeria,344,Alger,37747,Douera,DZA
4,Algeria,344,Alger,37748,Draria,DZA
4,Algeria,344,Alger,37749,El Achour,DZA
4,Algeria,344,Alger,37750,El Biar,DZA
4,Algeria,344,Alger,37751,El Harrach,DZA
4,Algeria,344,Alger,37752,El Madania,DZA
4,Algeria,344,Alger,37753,El Magharia,DZA
4,Algeria,344,Alger,37754,El Marsa,DZA
4,Algeria,344,Alger,37755,El Mouradia,DZA
4,Algeria,344,Alger,37756,Hamma Anassers,DZA
4,Algeria,344,Alger,37757,Haraoua,DZA
4,Algeria,344,Alger,37758,Hussein Dey,DZA
4,Algeria,344,Alger,37759,Hydra,DZA
4,Algeria,344,Alger,37760,Khraissia,DZA
4,Algeria,344,Alger,37761,Kouba,DZA
4,Algeria,344,Alger,37762,Les Eucalyptus,DZA
4,Algeria,344,Alger,37763,Mahelma,DZA
4,Algeria,344,Alger,37764,Mohammadia,DZA
4,Algeria,344,Alger,37765,Oued Koriche,DZA
4,Algeria,344,Alger,37766,Oued Smar,DZA
4,Algeria,344,Alger,37767,Ouled Chebel,DZA
4,Algeria,344,Alger,37768,Ouled Fayet,DZA
4,Algeria,344,Alger,37769,Rahmania,DZA
4,Algeria,344,Alger,37770,Rais Hamidou,DZA
4,Algeria,344,Alger,37771,Reghaia,DZA
4,Algeria,344,Alger,37772,Rouiba,DZA
4,Algeria,344,Alger,37773,Saoula,DZA
4,Algeria,344,Alger,37774,Sidi M'Hamed,DZA
4,Algeria,344,Alger,37775,Sidi Moussa,DZA
4,Algeria,344,Alger,37776,Souidania,DZA
4,Algeria,344,Alger,37777,Staoueli,DZA
4,Algeria,344,Alger,37778,Tassala El Merdja,DZA
4,Algeria,344,Alger,37779,Zeralda,DZA
4,Algeria,345,Annaba,37780,Ain Berda,DZA
4,Algeria,345,Annaba,37781,Annaba,DZA
4,Algeria,345,Annaba,37782,Berrahel,DZA
4,Algeria,345,Annaba,37783,Chetaibi,DZA
4,Algeria,345,Annaba,37784,Cheurfa,DZA
4,Algeria,345,Annaba,37785,El Bouni,DZA
4,Algeria,345,Annaba,37786,El Hadjar,DZA
4,Algeria,345,Annaba,37787,Eulma,DZA
4,Algeria,345,Annaba,37788,Oued El Aneb,DZA
4,Algeria,345,Annaba,37789,Seraidi,DZA
4,Algeria,345,Annaba,37790,Sidi Amer,DZA
4,Algeria,345,Annaba,37791,Treat,DZA
4,Algeria,346,Batna,37792,Ain Djasser,DZA
4,Algeria,346,Batna,37793,Ain Touta,DZA
4,Algeria,346,Batna,37794,Ain Yagout,DZA
4,Algeria,346,Batna,37795,Arris,DZA
4,Algeria,346,Batna,37796,Barika,DZA
4,Algeria,346,Batna,37797,Batna,DZA
4,Algeria,346,Batna,37798,Beni Foudhala El Hakania,DZA
4,Algeria,346,Batna,37799,Bitam,DZA
4,Algeria,346,Batna,37800,Boulehilet,DZA
4,Algeria,346,Batna,37801,Boumaguer,DZA
4,Algeria,346,Batna,37802,Boumia,DZA
4,Algeria,346,Batna,37803,Bouzina,DZA
4,Algeria,346,Batna,37804,Chemora,DZA
4,Algeria,346,Batna,37805,Chir,DZA
4,Algeria,346,Batna,37806,Djerma,DZA
4,Algeria,346,Batna,37807,Djezzar,DZA
4,Algeria,346,Batna,37808,El Hassi,DZA
4,Algeria,346,Batna,37809,El Madher,DZA
4,Algeria,346,Batna,37810,Fesdis,DZA
4,Algeria,346,Batna,37811,Foum Toub,DZA
4,Algeria,346,Batna,37812,Ghassira,DZA
4,Algeria,346,Batna,37813,Gosbat,DZA
4,Algeria,346,Batna,37814,Guigba,DZA
4,Algeria,346,Batna,37815,Hidoussa,DZA
4,Algeria,346,Batna,37816,Ichemoul,DZA
4,Algeria,346,Batna,37817,Inoughissene,DZA
4,Algeria,346,Batna,37818,Kimmel,DZA
4,Algeria,346,Batna,37819,Ksar Belezma,DZA
4,Algeria,346,Batna,37820,Larbaa,DZA
4,Algeria,346,Batna,37821,Lazrou,DZA
4,Algeria,346,Batna,37822,Lemcen,DZA
4,Algeria,346,Batna,37823,M'Doukal,DZA
4,Algeria,346,Batna,37824,Maafa,DZA
4,Algeria,346,Batna,37825,Menaa,DZA
4,Algeria,346,Batna,37826,Merouana,DZA
4,Algeria,346,Batna,37827,Metkaouak,DZA
4,Algeria,346,Batna,37828,N'Gaous,DZA
4,Algeria,346,Batna,37829,Oued Chaaba,DZA
4,Algeria,346,Batna,37830,Oued El Ma,DZA
4,Algeria,346,Batna,37831,Oued Taga,DZA
4,Algeria,346,Batna,37832,Ouled Ammar,DZA
4,Algeria,346,Batna,37833,Ouled Aouf,DZA
4,Algeria,346,Batna,37834,Ouled Fadel,DZA
4,Algeria,346,Batna,37835,Ouled Sellam,DZA
4,Algeria,346,Batna,37836,Ouled Si Slimane,DZA
4,Algeria,346,Batna,37837,Ouyoun El Assafir,DZA
4,Algeria,346,Batna,37838,Rahbat,DZA
4,Algeria,346,Batna,37839,Ras El Aioun,DZA
4,Algeria,346,Batna,37840,Sefiane,DZA
4,Algeria,346,Batna,37841,Seggana,DZA
4,Algeria,346,Batna,37842,Seriana,DZA
4,Algeria,346,Batna,37843,T'Kout,DZA
4,Algeria,346,Batna,37844,Talkhemt,DZA
4,Algeria,346,Batna,37845,Taxlent,DZA
4,Algeria,346,Batna,37846,Tazoult,DZA
4,Algeria,346,Batna,37847,Theniet El Abed,DZA
4,Algeria,346,Batna,37848,Tighanimine,DZA
4,Algeria,346,Batna,37849,Tigharghar,DZA
4,Algeria,346,Batna,37850,Tilatou,DZA
4,Algeria,346,Batna,37851,Timgad,DZA
4,Algeria,346,Batna,37852,Zana El Beida,DZA
4,Algeria,347,Bechar,37853,Abadla,DZA
4,Algeria,347,Bechar,37854,Bechar,DZA
4,Algeria,347,Bechar,37855,Beni Abbes,DZA
4,Algeria,347,Bechar,37856,Beni Ikhlef,DZA
4,Algeria,347,Bechar,37857,Beni Ounif,DZA
4,Algeria,347,Bechar,37858,Boukais,DZA
4,Algeria,347,Bechar,37859,El Ouata,DZA
4,Algeria,347,Bechar,37860,Erg Ferradj,DZA
4,Algeria,347,Bechar,37861,Igli,DZA
4,Algeria,347,Bechar,37862,Kenadsa,DZA
4,Algeria,347,Bechar,37863,Kerzaz,DZA
4,Algeria,347,Bechar,37864,Ksabi,DZA
4,Algeria,347,Bechar,37865,Lahmar,DZA
4,Algeria,347,Bechar,37866,Mechraa Houari Boumediene,DZA
4,Algeria,347,Bechar,37867,Meridja,DZA
4,Algeria,347,Bechar,37868,Mougheul,DZA
4,Algeria,347,Bechar,37869,Ouled Khoudir,DZA
4,Algeria,347,Bechar,37870,Tabelbala,DZA
4,Algeria,347,Bechar,37871,Taghit,DZA
4,Algeria,347,Bechar,37872,Tamert,DZA
4,Algeria,347,Bechar,37873,Timmoudi,DZA
4,Algeria,348,Bejaia,37874,Adekar,DZA
4,Algeria,348,Bejaia,37875,Ait R_Zine,DZA
4,Algeria,348,Bejaia,37876,Ait Smail,DZA
4,Algeria,348,Bejaia,37877,Akbou,DZA
4,Algeria,348,Bejaia,37878,Akfadou,DZA
4,Algeria,348,Bejaia,37879,Amalou,DZA
4,Algeria,348,Bejaia,37880,Amizour,DZA
4,Algeria,348,Bejaia,37881,Aokas,DZA
4,Algeria,348,Bejaia,37882,Barbacha,DZA
4,Algeria,348,Bejaia,37883,Bejaia,DZA
4,Algeria,348,Bejaia,37884,Beni Djellil,DZA
4,Algeria,348,Bejaia,37885,Beni Ksila,DZA
4,Algeria,348,Bejaia,37886,Beni Maouche,DZA
4,Algeria,348,Bejaia,37887,Beni Melikech,DZA
4,Algeria,348,Bejaia,37888,Boudjellil,DZA
4,Algeria,348,Bejaia,37889,Bouhamza,DZA
4,Algeria,348,Bejaia,37890,Boukhelifa,DZA
4,Algeria,348,Bejaia,37891,Chelata,DZA
4,Algeria,348,Bejaia,37892,Chemini,DZA
4,Algeria,348,Bejaia,37893,Darguina,DZA
4,Algeria,348,Bejaia,37894,Draa El Kaid,DZA
4,Algeria,348,Bejaia,37895,El Kseur,DZA
4,Algeria,348,Bejaia,37896,Ferraoun,DZA
4,Algeria,348,Bejaia,37897,Ifelain Ilmathen,DZA
4,Algeria,348,Bejaia,37898,Ighil Ali,DZA
4,Algeria,348,Bejaia,37899,Ighram,DZA
4,Algeria,348,Bejaia,37900,Kendira,DZA
4,Algeria,348,Bejaia,37901,Kherrata,DZA
4,Algeria,348,Bejaia,37902,Leflaye,DZA
4,Algeria,348,Bejaia,37903,Melbou,DZA
4,Algeria,348,Bejaia,37904,Oued Ghir,DZA
4,Algeria,348,Bejaia,37905,Ouzellaguen,DZA
4,Algeria,348,Bejaia,37906,Seddouk,DZA
4,Algeria,348,Bejaia,37907,Semaoune,DZA
4,Algeria,348,Bejaia,37908,Sidi Aich,DZA
4,Algeria,348,Bejaia,37909,Sidi Ayad,DZA
4,Algeria,348,Bejaia,37910,Sidi Said,DZA
4,Algeria,348,Bejaia,37911,Souk El Thenine,DZA
4,Algeria,348,Bejaia,37912,Souk Oufella,DZA
4,Algeria,348,Bejaia,37913,Tala Hamza,DZA
4,Algeria,348,Bejaia,37914,Tamokra,DZA
4,Algeria,348,Bejaia,37915,Tamridjet,DZA
4,Algeria,348,Bejaia,37916,Taourirt Ighil,DZA
4,Algeria,348,Bejaia,37917,Taskriout,DZA
4,Algeria,348,Bejaia,37918,Tazmalt,DZA
4,Algeria,348,Bejaia,37919,Tibane,DZA
4,Algeria,348,Bejaia,37920,Tichi,DZA
4,Algeria,348,Bejaia,37921,Tifra,DZA
4,Algeria,348,Bejaia,37922,Timzrit,DZA
4,Algeria,348,Bejaia,37923,Tinebdar,DZA
4,Algeria,348,Bejaia,37924,Tizi N'Berber,DZA
4,Algeria,348,Bejaia,37925,Toudja,DZA
4,Algeria,349,Biskra,37926,Ain Naga,DZA
4,Algeria,349,Biskra,37927,Ain Zaatout,DZA
4,Algeria,349,Biskra,37928,Besbes,DZA
4,Algeria,349,Biskra,37929,Biskra,DZA
4,Algeria,349,Biskra,37930,Bordj Ben Azzouz,DZA
4,Algeria,349,Biskra,37931,Bouchagroun,DZA
4,Algeria,349,Biskra,37932,Branis,DZA
4,Algeria,349,Biskra,37933,Chetma,DZA
4,Algeria,349,Biskra,37934,Djemorah,DZA
4,Algeria,349,Biskra,37935,Doucen,DZA
4,Algeria,349,Biskra,37936,Ech Chaiba,DZA
4,Algeria,349,Biskra,37937,El Feidh,DZA
4,Algeria,349,Biskra,37938,El Ghrous,DZA
4,Algeria,349,Biskra,37939,El Hadjeb,DZA
4,Algeria,349,Biskra,37940,El Haouch,DZA
4,Algeria,349,Biskra,37941,El Kantara,DZA
4,Algeria,349,Biskra,37942,El Outaya,DZA
4,Algeria,349,Biskra,37943,Foughala,DZA
4,Algeria,349,Biskra,37944,Khangat Sidi Nadji,DZA
4,Algeria,349,Biskra,37945,Lichana,DZA
4,Algeria,349,Biskra,37946,Lioua,DZA
4,Algeria,349,Biskra,37947,M_Chouneche,DZA
4,Algeria,349,Biskra,37948,M_Ziraa,DZA
4,Algeria,349,Biskra,37949,Mekhadma,DZA
4,Algeria,349,Biskra,37950,Mlili,DZA
4,Algeria,349,Biskra,37951,Oughlal,DZA
4,Algeria,349,Biskra,37952,Ouled Djellal,DZA
4,Algeria,349,Biskra,37953,Oumache,DZA
4,Algeria,349,Biskra,37954,Ras El Miaad,DZA
4,Algeria,349,Biskra,37955,Sidi Khaled,DZA
4,Algeria,349,Biskra,37956,Sidi Okba,DZA
4,Algeria,349,Biskra,37957,Tolga,DZA
4,Algeria,349,Biskra,37958,Zeribet El Oued,DZA
4,Algeria,350,Blida,37959,Ain Romana,DZA
4,Algeria,350,Blida,37960,Ben Khelil,DZA
4,Algeria,350,Blida,37961,Beni Mered,DZA
4,Algeria,350,Blida,37962,Beni Tamou,DZA
4,Algeria,350,Blida,37963,Blida,DZA
4,Algeria,350,Blida,37964,Bouarfa,DZA
4,Algeria,350,Blida,37965,Boufarik,DZA
4,Algeria,350,Blida,37966,Bougara,DZA
4,Algeria,350,Blida,37967,Bouinan,DZA
4,Algeria,350,Blida,37968,Chebli,DZA
4,Algeria,350,Blida,37969,Chiffa,DZA
4,Algeria,350,Blida,37970,Chrea,DZA
4,Algeria,350,Blida,37971,Djebabra,DZA
4,Algeria,350,Blida,37972,El Affroun,DZA
4,Algeria,350,Blida,37973,Guerrouaou,DZA
4,Algeria,350,Blida,37974,Hammam Melouane,DZA
4,Algeria,350,Blida,37975,Larbaa,DZA
4,Algeria,350,Blida,37976,Meftah,DZA
4,Algeria,350,Blida,37977,Mouzaia,DZA
4,Algeria,350,Blida,37978,Oued Djer,DZA
4,Algeria,350,Blida,37979,Oued El Alleug,DZA
4,Algeria,350,Blida,37980,Ouled Slama,DZA
4,Algeria,350,Blida,37981,Ouled Yaich,DZA
4,Algeria,350,Blida,37982,Souhane,DZA
4,Algeria,350,Blida,37983,Soumaa,DZA
4,Algeria,351,Bordj Bou Arrer,37984,Ain Taghrout,DZA
4,Algeria,351,Bordj Bou Arrer,37985,Ain Tassera,DZA
4,Algeria,351,Bordj Bou Arrer,37986,Belimour,DZA
4,Algeria,351,Bordj Bou Arrer,37987,Bendaoud,DZA
4,Algeria,351,Bordj Bou Arrer,37988,Bir Kasdali,DZA
4,Algeria,351,Bordj Bou Arrer,37989,Bordj Bou Arreridj,DZA
4,Algeria,351,Bordj Bou Arrer,37990,Bordj Ghdir,DZA
4,Algeria,351,Bordj Bou Arrer,37991,Bordj Zemoura,DZA
4,Algeria,351,Bordj Bou Arrer,37992,Colla,DZA
4,Algeria,351,Bordj Bou Arrer,37993,Djaafra,DZA
4,Algeria,351,Bordj Bou Arrer,37994,El Achir,DZA
4,Algeria,351,Bordj Bou Arrer,37995,El Anseur,DZA
4,Algeria,351,Bordj Bou Arrer,37996,El Euch,DZA
4,Algeria,351,Bordj Bou Arrer,37997,El Hammadia,DZA
4,Algeria,351,Bordj Bou Arrer,37998,El M'Hir,DZA
4,Algeria,351,Bordj Bou Arrer,37999,El Main,DZA
4,Algeria,351,Bordj Bou Arrer,38000,Ghilassa,DZA
4,Algeria,351,Bordj Bou Arrer,38001,Haraza,DZA
4,Algeria,351,Bordj Bou Arrer,38002,Hasnaoua,DZA
4,Algeria,351,Bordj Bou Arrer,38003,Khelil,DZA
4,Algeria,351,Bordj Bou Arrer,38004,Ksour,DZA
4,Algeria,351,Bordj Bou Arrer,38005,Mansoura,DZA
4,Algeria,351,Bordj Bou Arrer,38006,Medjana,DZA
4,Algeria,351,Bordj Bou Arrer,38007,Ouled Brahem,DZA
4,Algeria,351,Bordj Bou Arrer,38008,Ouled Dahmane,DZA
4,Algeria,351,Bordj Bou Arrer,38009,Ouled Sidi Brahim,DZA
4,Algeria,351,Bordj Bou Arrer,38010,Rabta,DZA
4,Algeria,351,Bordj Bou Arrer,38011,Ras El Oued,DZA
4,Algeria,351,Bordj Bou Arrer,38012,Sidi Embarek,DZA
4,Algeria,351,Bordj Bou Arrer,38013,Tafreg,DZA
4,Algeria,351,Bordj Bou Arrer,38014,Taglait,DZA
4,Algeria,351,Bordj Bou Arrer,38015,Tesmart,DZA
4,Algeria,351,Bordj Bou Arrer,38016,Theniet El Anseur,DZA
4,Algeria,351,Bordj Bou Arrer,38017,Tixter,DZA
4,Algeria,352,Bouira,38018,Aghbalou,DZA
4,Algeria,352,Bouira,38019,Ahl El Ksar,DZA
4,Algeria,352,Bouira,38020,Ain Bessam,DZA
4,Algeria,352,Bouira,38021,Ain El Hadjar,DZA
4,Algeria,352,Bouira,38022,Ain Laloui,DZA
4,Algeria,352,Bouira,38023,Ain Turk,DZA
4,Algeria,352,Bouira,38024,Ait Laaziz,DZA
4,Algeria,352,Bouira,38025,Aomar,DZA
4,Algeria,352,Bouira,38026,Ath Mansour,DZA
4,Algeria,352,Bouira,38027,Bechloul,DZA
4,Algeria,352,Bouira,38028,Bir Ghbalou,DZA
4,Algeria,352,Bouira,38029,Bordj Oukhriss,DZA
